MH8,MH8,Ε,255,240,241,356.00,1.00,0.97,95.97,5.21,1.32,surf00049
MH9,MH9,Ζ,227,230,223,85.71,0.12,0.89,90.89,-2.24,3.04,surf00049
MH10,MH10,Η,226,224,231,257.14,0.13,0.89,89.51,1.94,-3.18,surf00049
MH11,MH11,Θ,188,184,181,25.71,0.05,0.72,75.02,0.86,2.01,surf00049
MH12,MH12,Ι,247,243,225,49.09,0.58,0.93,95.71,-1.69,9.14,surf00049
MH13,MH13,Κ,234,221,200,37.06,0.45,0.85,88.63,1.02,11.90,surf00049
MH14,MH14,Λ,184,200,197,168.75,0.13,0.75,79.35,-6.01,-0.38,surf00049
MH15,MH15,Μ,153,171,172,183.16,0.10,0.64,68.66,-6.04,-2.65,surf00049
MH16,MH16,Ν,68,66,54,51.43,0.11,0.24,27.82,-1.57,7.62,surf00049
MH17,MH17,Ξ,250,251,245,70.00,0.43,0.97,98.40,-1.37,2.74,surf00049
MH18,MH18,Ο,254,254,238,60.00,0.89,0.96,99.27,-2.71,7.64,surf00049
MH19,MH19,Π,251,242,228,36.52,0.74,0.94,95.84,0.68,7.81,surf00049
MH20,MH20,Ρ,158,174,173,176.25,0.09,0.65,69.87,-5.75,-1.40,surf00049
MH21,MH21,Σ,253,255,242,69.23,1.00,0.97,99.54,-2.89,5.96,surf00049
MH22,MH22,Τ,237,237,231,60.00,0.14,0.92,93.60,-1.05,2.89,surf00049
MH23,MH23,Υ,180,184,167,74.12,0.11,0.69,74.05,-4.47,8.15,surf00049
MM1,MM1,Φ,174,187,168,101.05,0.12,0.70,74.42,-8.03,8.08,surf00049
MM2,MM2,Χ,114,147,118,127.27,0.13,0.51,57.80,-17.56,11.65,surf00049
MM3,MM3,Ψ,106,136,144,192.63,0.15,0.49,54.75,-8.64,-7.76,surf00049
MM4,MM4,Ω,190,179,157,40.00,0.20,0.68,73.30,0.23,12.64,surf00049
MM5,MM5,α,184,183,140,58.64,0.24,0.64,73.51,-6.71,22.06,surf00049
MM6,MM6,β,178,172,147,48.39,0.17,0.64,70.23,-2.12,13.64,surf00049
MM7,MM7,γ,188,159,148,16.50,0.23,0.66,67.74,8.93,9.70,surf00049
MM8,MM8,δ,150,131,129,5.71,0.09,0.55,56.39,6.87,3.73,surf00049
MM9,MM9,ε,179,157,136,29.30,0.22,0.62,66.12,4.74,13.96,surf00049
MM10,MM10,ζ,183,150,163,336.36,0.19,0.65,65.38,14.47,-2.17,surf00049
MM11,MM11,η,176,150,185,284.57,0.20,0.66,65.39,16.11,-14.57,surf00049
MM12,MM12,θ,104,89,81,20.87,0.12,0.36,39.04,4.69,6.88,surf00049
MM13,MM13,ι,199,149,130,16.52,0.38,0.65,65.94,16.21,17.35,surf00049
MM14,MM14,κ,202,105,79,12.68,0.54,0.55,55.30,36.17,31.94,surf00049
MM15,MM15,λ,146,159,169,206.09,0.12,0.62,64.78,-2.50,-6.77,surf00049
